,Balanced,CTA 1,CTA 2,CTA 3,CTA 4,CTA 5,LS 1,LS 2,LS 3,LS 4,LS 5,QIS 1,QIS 2,QIS 3,QIS 4,QIS 5
2024-08-31,0.015532063744821,-0.0158294437409598,-0.0779930443257037,-0.0015806528394657,-0.0601149404333072,-0.0449379028302996,0.0069569834526412,-7.302287064270274e-05,0.0030340748152091,0.0200047820270392,0.0243318184185377,0.0023986141673127,-0.0012783780622577,-0.0149813862389645,0.008198795408804,-0.0054166297464763
2024-09-30,0.014095528929954,0.0230845414092339,0.0331224973356181,0.0016228455817044,0.0052061736591173,0.0082914702163563,-0.0045991736674078,0.0064485287367419,-0.0035263867218855,0.025827107614081,0.0132380472645281,0.0082296994836149,0.019141625347248,-0.0361236069692434,0.0029840547660083,-0.004787808274999
2024-10-31,-0.0263998576636803,-0.0338332964179219,-0.07467178393472,-0.0353688636268521,-0.0335736111880624,-0.05829113320075,0.0170457064063507,0.0015302766435352,-0.0154602445977806,-0.0416127362020198,-0.0111965448652496,0.0060218803558841,0.0015470714402617,-0.0012691128154309,-0.0021841763889414,0.0010537550167301
2024-11-30,0.0234156597794104,0.0178920616783668,0.0237667965321195,0.0158942365994754,0.019738850042418,0.022268613773047,0.0087312121803233,0.0184044436543184,0.007436258134909,-0.0378833939334207,0.0382137572904548,-0.0235648981354563,-0.012958005865283,0.0103736212425236,-0.0151115902444754,-0.002502314050185
2024-12-31,-0.0262525949606927,0.0278600830171733,0.0341172720587237,0.0061849810940788,0.015730771349135,0.0053461029142438,0.0036795755703646,0.0045456391606664,-0.0139446821248953,-0.0329574203968612,-0.0243823738682682,0.0054972517983623,0.0013289014498735,-0.0065221170745266,-0.0132501143228375,-0.0038074714278114
2025-01-31,0.0169475388271469,0.0082648739686161,-0.0180856409839369,0.0160813458569444,0.0045933179930535,0.0136801304122509,0.009836521669998,0.008102992420659,0.0119538358550559,0.0570831875708792,0.0478780853497866,-0.0045481717946218,-0.015412594356554,-0.0170125179497536,-0.0151844511187952,-0.0052709815871548
2025-02-28,0.0022553340337692,0.030815991078555,-0.0531640356733549,-0.0132605724226039,0.0196425951573209,-0.0291609977445875,0.0153407260878621,-0.0129805999801319,-0.0032073046118257,0.0474835218322362,0.0290818976341462,0.0032197591333121,0.0119622511898964,-0.0006073206285232,-0.0049062360210343,-0.0039482289922379
2025-03-31,-0.0245263273817271,0.0136064113640239,-0.0306916704867158,-0.0344572677976601,-0.0507713531161893,-0.0228793300510734,0.0108730401655663,-0.0091184439673851,-0.0077792547177524,0.04012124808021,-0.0300890925367348,0.0139696690161992,0.0282646626695551,-0.0048203060769955,-0.031374805525741,-0.0137201011964649
2025-04-30,0.0021858647190251,-0.0147627710614745,-0.0836593421538137,-0.0222050262135367,-0.0628015406076892,-0.0802473248844485,-0.0043211592467033,0.0015949296605786,0.0074331622699439,0.0261487858574291,0.0159174693472681,0.0761137544037651,0.0463959040260973,-0.0254682264445747,0.1129810138614708,0.0608306914770993
2025-05-31,0.0291842256817949,-0.0133538212993379,-0.0380534963814417,-0.0178259515271621,-0.0006692124282317,-0.0100717546160536,0.0263670100402719,0.0048328844195568,0.0209062186505586,0.0604531573347764,0.0525308063542104,-0.0264391658450055,-0.0259725301435746,-0.048855926613856,-0.016010070420904,-0.0050663947200391
2025-06-30,0.0304568718261457,-0.0027225941761082,0.0350260929541486,-0.0060345686939281,-0.0047250466619487,-0.0185411894580719,-0.0013418880026059,0.0093358689137019,0.0103587679319989,0.0320066086457471,0.0245084046834671,-0.016067067977128,-0.020011629938693,-0.0082798600838438,-0.0189356179231823,0.0047984768252528
2025-07-31,0.002044707375411,0.0035755611725263,-0.0266323777403545,0.0225601156811716,-0.0012854881511006,-0.0041211247060035,-0.003105743216728,0.0034350784118808,0.0047641443084318,0.0104463577489801,0.0065874410519879,-0.0128107409428534,-0.0103563352688925,-0.0007472661819543,-0.0049910430170332,0.0002464261606666
2025-08-31,0.019196930359643,0.0034298790320164,0.0480473632107016,-0.0063626938697725,0.0152782913827094,0.0252182359234862,0.0057125197074232,0.0023763570014692,0.0023566933229317,0.0445254144688269,-0.0112736947309206,-0.0029234634768329,0.0005649807272364,-0.0046278318728952,-0.0070096313757182,0.0002257058318576
2025-09-30,0.0212480499478695,0.0480549437871913,0.0830874979522118,0.0500930891757613,0.0103883326178801,0.0388174436901005,0.011160811109323,0.0140343478343321,-0.0019646044025554,0.0141940961846351,0.0204896322202026,0.0040039371703125,-0.0047145565629716,-0.0045034831665157,0.0042245450491548,-0.0029524802162998
2025-10-31,0.0114499541808223,0.0088711976528454,0.0308281427025758,4.956186497295789e-05,-0.0132329205320411,0.0214334941956544,-0.0092917848285685,0.0137314111381925,0.0014451832398265,0.0090676431246026,0.0087170905542703,0.0155751585725954,0.0053774026039923,-0.0091393948099244,0.002407580155522,-0.0014701599256027
2025-11-30,0.0015418425282558,-0.0071790970052931,0.0404873821267222,0.0023493439394928,0.0139692411741041,0.0153163338021327,0.0289038851161551,0.0035527134695678,0.005476262775699,0.0267215413362156,-0.0152244272133622,-0.0060990601490632,-0.0054124472539646,-0.0026084269197617,-0.0106172797377246,-0.0033501085350888
2025-12-31,0.0016586309228885,0.0240634906498906,0.0479331426572178,0.0217546560709314,0.0118134290382458,0.0269326622076147,0.022610546186409,0.0112275370838368,0.0074515885461248,0.0332138015949463,0.0041255573894465,-0.017551170752493,-0.0219945787744655,-0.0058410803714682,-0.0123026658711882,0.0013046268228416
2026-01-31,0.017335427639969,0.0456083513263463,0.0860820311582966,0.0372804576530441,0.0197822046621338,0.0338581361154397,0.0056906721618952,0.0153771935951887,-0.0026874824455482,0.0736812877260804,0.0219312141578298,0.0009164169199657,0.0126792799104069,-0.0041410185366667,0.0034555531011861,-0.0023465726995261
2026-02-28,0.0136338529794057,0.0020961587636438,0.0504980315944125,0.0147713952454731,0.0270938474801478,0.055972067588264,-0.0043529672839547,0.0074899145589542,0.0126651674681226,0.0756986762503466,-0.0113537160776805,0.0024089569017315,-0.0017001196844838,-0.0040150737383362,-0.0060847101295573,0.0001478133343389
2026-03-31,-0.0486462689518187,0.0155186933283317,-0.0442559790999981,-0.0308213474651378,-0.0183548446087469,-0.0206752857863673,-0.0204412658817025,-0.0175281754018572,-0.012861845097455,-0.0147405620505257,-0.0550888899038666,0.0207965785958387,0.0667512614834,-0.0095325613384275,-0.0223969674360223,0.0017517834170194
2026-04-30,0.0544935892408493,0.0090866604895514,0.0137733112074316,0.0262009488932544,0.0398934590848985,0.0360214976185642,-0.0030329450950012,0.0318336559037002,0.0088435188272659,0.0336463860812432,0.0570761780552377,-0.0279480430798144,-0.0366564833957419,-0.0046159020233678,-0.0134251217823611,-0.0060223163631977
2026-05-31,0.0250631374311827,-0.0107843148661546,0.0136591326432287,0.0026701579033736,0.0182636676900007,0.0115811871061843,0.0160699749647139,0.0167983906284099,-0.0028226210658033,-0.0124112440463601,-0.0113382088001017,-0.0054651501030388,-0.0016814372576271,0.0005300393280023,-0.0043745651967746,-0.0012419054447118
2026-06-30,-0.0050058705499578,-0.027521660333488,-0.0167378332845938,-0.0163860996931689,0.0308399991775991,-0.0414090922588218,0.018934285996121,0.0139745559851927,0.0049831327671605,-0.0342107926208159,0.0104321136503777,-0.0080089840725271,-0.0169084161638497,0.0210292395761676,-0.0179646891425479,0.001698570261372
